NumOfButton,NumOfLinks,commonURL,is_page,NumOfPage,NumberOfValues,navType,name_url
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,10,1288,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,5,1293,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
1,13,1287,1,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
1,13,1287,1,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
1,0,1298,0,1,0,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
1,0,1298,0,1,0,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,2,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,9,1289,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,410,1020,1,36,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,410,1020,1,36,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,410,1020,1,36,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,410,1020,1,36,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,19,1291,1,19,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,3,1295,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,9,1289,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,10,1288,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,17,1287,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,9,1289,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,10,1288,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,10,1288,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,11,1287,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,13,1285,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,10,1288,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,6,1292,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,7,1291,0,3,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,11,1288,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,4,1294,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,18,1280,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,6,1294,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,9,1289,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,11,1292,0,3,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,10,1291,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,9,1289,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,17,1281,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,21,1277,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,9,1293,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,13,1291,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,2,1296,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,5,1295,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,3,1296,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,5,1293,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,5,1293,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,5,1293,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,17,1282,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,1298,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,2,1296,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,1297,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
